Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6hVO9513Rfc0qyLfMkWdC8,"7nDsS0l5ZAzMedVRKPP8F1","Missed","Chapter One","Ella Henderson",2015-01-13,194626,37,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"dance pop,neo mellow,pop,pop dance,talent show,tropical house,uk pop",0.404,0.21,5,-9.127,1,0.0394,0.951,0,0.0948,0.294,134.578,1
4cxjeGcJXUjRA42QkG1Inx,"4GxE77Y9vtheUpTgP2SP8W","Feeling the Same","Incandescence","Olivia Flowers",2019-05-24,214946,24,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-10T04:55:43Z,"",0.852,0.563,3,-7.637,0,0.061,0.191,0.000129,0.119,0.796,148.004,4
1lMm2SeSWddqmRYZWa8q5b,"7n2wHs1TKAczGzO7Dd2rGr","Show You","Show You","Shawn Mendes",2015-02-02,180120,0,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"canadian pop,dance pop,pop,viral pop",0.651,0.681,2,-5.006,1,0.0497,0.0422,0,0.338,0.761,165.889,4
2IFSfu19kxWBLQB2CEHqyb,"2ledyuziz6YjLK5Dw483Oc,4DotIIZU4xta9EFAMvO6Kx,17PKqjvXIlUPIx2TrwnVnb","Retribution","Retribution","DJ Paul,PHONK WALKER,Ku$h Drifter",2022-09-16,113797,57,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-02-08T02:18:48Z,"bounce,crunk,memphis hip hop,phonk,trap,underground hip hop,drift phonk",0.748,0.52,0,-11.082,1,0.317,0.0285,0.927,0.093,0.159,150.438,4
0SuG9kyzGRpDqrCWtgD6Lq,"6eUKZXaKkcviH0Ku9w2n3V","Give Me Love","+","Ed Sheeran",2011-09-09,526386,70,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-02-02T14:17:08Z,"pop,uk pop",0.526,0.328,1,-9.864,1,0.0461,0.694,0,0.112,0.11,116.068,4
4RL77hMWUq35NYnPLXBpih,"2WX2uTcsvV5OnS0inACecP","Skinny Love","Birdy","Birdy",2011-11-04,201080,70,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"pop",0.379,0.29,4,-8.485,1,0.051,0.952,0.00106,0.118,0.169,166.467,4
4iOoHmJJiqyTxsXSa5uELv,"2wY79sveU1sp5g7SokKOiI","Like I Can","In The Lonely Hour","Sam Smith",2014-01-01,167065,0,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"pop,uk pop",0.652,0.632,7,-6.612,0,0.0375,0.363,0.000012,0.124,0.484,99.952,4
78TTtXnFQPzwqlbtbwqN0y,"5pKCCKE2ajJHZ9KAiaK11H,5K4W6rqBFWDnAN6FQUkS6x,4STHEaNw4mPZ2tzheohgXB","FourFiveSeconds","FourFiveSeconds","Rihanna,Kanye West,Paul McCartney",2015-01-24,188238,78,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"barbadian pop,pop,urban contemporary,chicago rap,rap,album rock,art rock,beatlesque,classic rock,folk rock,mellow gold,rock,soft rock",0.582,0.272,2,-5.662,1,0.0501,0.875,0,0.13,0.354,205.846,4
5VciQ3bfIPb0XskF85ZLTl,"4C2b4oNjBnmxlGLPdEUncb","Iron Shield","Iron Shield","Scarlett Sullivan",2023-02-10,206932,37,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-05T06:27:18Z,"",0.444,0.283,2,-9.225,1,0.031,0.0015,0,0.137,0.112,114.344,4
0KpfYajJVVGgQ32Dby7e9i,"3FUY2gzHeIiaesXtOAdB7A","Hey, Soul Sister","Hey, Soul Sister","Train",2009-08-06,216666,0,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"dance pop,neo mellow,pop,pop rock",0.675,0.885,1,-4.432,0,0.0436,0.217,0,0.086,0.768,97.03,4
2tJulUYLDKOg9XrtVkMgcJ,"0du5cEVh5yTK9QJze8zA0C","Grenade","Doo-Wops & Hooligans","Bruno Mars",2010-10-05,222091,77,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"dance pop,pop",0.704,0.558,2,-7.273,0,0.0542,0.148,0,0.107,0.245,110.444,4
1zVhMuH7agsRe6XkljIY4U,"7H55rcKCfwqkyDFH9wpKM6","human","human","Christina Perri",2013-11-18,250706,59,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"dance pop,neo mellow,pop,pop rock,post-teen pop",0.439,0.489,8,-6.286,1,0.0368,0.132,0.000643,0.114,0.253,143.808,4
4zrewm0OdlhRINda0ppVye,"4kWiwhQ6JbSuiHX3qhQ66k","Enlighten me","Planet Serendipity","NICK PROSPER",2022-11-11,181693,31,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2022-11-12T18:55:46Z,"",0.674,0.566,9,-11.136,0,0.0304,0.665,0.0556,0.118,0.244,123.994,4
3BYyBzKGPOCHeginhe0F77,"7n2wHs1TKAczGzO7Dd2rGr","Never Be Alone","Handwritten","Shawn Mendes",2015-04-14,215813,67,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"canadian pop,dance pop,pop,viral pop",0.376,0.466,10,-6.927,1,0.0353,0.514,0.000058,0.0781,0.276,199.835,4
5sF7hdYvhrcgNq8NZjfK8L,"2WX2uTcsvV5OnS0inACecP","Not About Angels","Not About Angels","Birdy",2014-04-13,189475,70,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"pop",0.405,0.111,0,-11.879,1,0.0369,0.964,0.0000437,0.0872,0.219,116.86,4
6VX3IkyigNa2opzrk9cpJj,"7n2wHs1TKAczGzO7Dd2rGr","One Of Those Nights","One Of Those Nights","Shawn Mendes",2015-02-02,210760,0,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"canadian pop,dance pop,pop,viral pop",0.648,0.67,1,-6.407,1,0.0392,0.0112,0,0.127,0.638,94.956,4
0h1jiWRsXQGMDAJrc3CroY,"0THC0xGU3MlvCnNUWbLQAq,0TYKRzQsLUoSX1C6pURHn6","Last Time","Last Time","Tray Bndo,Robsan",2022-09-02,176103,43,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-02-28T20:36:35Z,"melodic rap",0.808,0.583,7,-7.949,1,0.114,0.399,0,0.132,0.738,76.983,4
1HNkqx9Ahdgi1Ixy2xkKkL,"6eUKZXaKkcviH0Ku9w2n3V","Photograph","x (Deluxe Edition)","Ed Sheeran",2014-06-21,258986,84,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"pop,uk pop",0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4
7yq4Qj7cqayVTp3FF9CWbm,"10exVja0key0uqUkk6LJRT","Riptide","Dream Your Life Away","Vance Joy",2014-09-08,204280,82,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"folk-pop,pop",0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,4
3NyVg2ebG2c4HowjudxKfY,"7n2wHs1TKAczGzO7Dd2rGr","The Weight","Handwritten (Deluxe)","Shawn Mendes",2015-04-14,183466,36,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"canadian pop,dance pop,pop,viral pop",0.475,0.496,10,-6.948,1,0.0384,0.416,0,0.0942,0.329,111.13,4
7LVHVU3tWfcxj5aiPFEW4Q,"4gzpq5DPGxSnKTe4SA8HAU","Fix You","X&Y","Coldplay",2005-06-07,295533,82,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"permanent wave,pop",0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,4
0Tel1fmuCxEFV6wBLXsEdk,"6eUKZXaKkcviH0Ku9w2n3V","Kiss Me","+","Ed Sheeran",2011-09-09,280853,68,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-02-02T14:17:12Z,"pop,uk pop",0.589,0.227,2,-16.67,1,0.0498,0.64,0.00469,0.0248,0.182,74.993,4
3YFygs4oAOKiDcD9NwPaLs,"1QRCe2LSWp2iLzLycqzsWO,7miGJahGF5JYOunptmXsQz","Arctic Waters","Arctic Waters (Inspired by ‘The Outlaw Ocean’ a book by Ian Urbina)","Soetkin Milbouw,Ian Urbina",2021-02-12,157551,0,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"downtempo bass",0.28,0.0211,7,-28.236,0,0.0424,0.994,0.893,0.101,0.0582,109.295,4
6LteLVcW0oWLjuW6nePyWb,"3WGpXCj9YhhfX11TToZcXP","The Fault in Our Stars","The Fault in Our Stars","Troye Sivan",2013-05-05,187194,58,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"australian pop,dance pop,pop,viral pop",0.481,0.179,3,-21.424,1,0.109,0.613,0.0000284,0.145,0.405,74.85,4
451GvHwY99NKV4zdKPRWmv,"3GBPw9NK25X1Wt2OUvOwY3","Banana Pancakes","In Between Dreams","Jack Johnson",2005-01-01,191906,69,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"neo mellow",0.816,0.375,7,-8.053,1,0.0996,0.607,0.00000866,0.0933,0.615,114.303,4
2nMeu6UenVvwUktBCpLMK9,"00FQb4jTyendYWaN8pK0wa","Young And Beautiful","Young And Beautiful","Lana Del Rey",2013-01-01,236053,82,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"art pop,pop",0.324,0.416,11,-8.92,0,0.0368,0.262,0.0000369,0.11,0.151,113.986,4
5YrVUBwlYoNXni9RntDDVN,"2AeSbZ0zUL5615vJFXtHsH","Always Be You","Always Be You","Coobie",2021-10-15,145187,29,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-10-15T05:06:28Z,"",0.748,0.54,0,-9.585,1,0.0299,0.361,0,0.185,0.453,110.035,4
5Nbe9vDQ1YJdreVIlhZEpP,"2wY79sveU1sp5g7SokKOiI,5y2Xq6xcjJb2jVM54GHK3t","Lay Me Down","Lay Me Down","Sam Smith,John Legend",2015-03-09,219662,0,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"pop,uk pop,neo mellow,neo soul,pop soul,r&b,urban contemporary",0.463,0.198,4,-11.003,1,0.0387,0.915,0,0.106,0.369,123.63,4
48wSJ6NhMFYYB6LjdnPNjM,"66TrUkUZ3RM29dqeDQRgyA","We Don't Have To Take Our Clothes Off","Ella Eyre","Ella Eyre",2015-01-12,230711,58,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"dance pop,post-teen pop,tropical house,uk pop",0.572,0.231,0,-6.316,0,0.0334,0.953,0.00000388,0.111,0.332,96.729,3
5esPpmrM2AsyDVgOKzWQwU,"3qnGvpP8Yth1AqSBMqON5x","Beyond","Beyond","Leon Bridges",2018-04-20,240600,0,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2021-04-23T17:48:55Z,"modern blues,soul",0.581,0.687,6,-5.4,1,0.105,0.229,0,0.109,0.187,76.014,4
2jyjhRf6DVbMPU5zxagN2h,"0gadJ2b9A4SKsB1RFkBb66","Let Her Go","All The Little Lights","Passenger",2012,252866,0,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-09T02:31:13Z,"folk-pop,neo mellow",0.509,0.538,7,-7.335,1,0.0572,0.385,0,0.104,0.244,75.089,4
04sN26COy28wTXYj3dMoiZ,"6qqNVTkY8uBg9cP3Jd7DAH","Bored","Bored","Billie Eilish",2017-03-30,180933,82,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-09T02:31:13Z,"art pop,electropop,pop",0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,4
6w8pFOKn42O418qwcQElZ3,"3QSQFmccmX81fWCUSPTS7y","Waves","A Place We Knew","Dean Lewis",2019-03-22,240013,74,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-09T02:31:13Z,"australian pop,pop",0.518,0.729,11,-7.193,0,0.0452,0.183,0,0.0643,0.343,156.879,4
1J14CdDAvBTE1AJYUOwl6C,"3klZnJvYGIbWritVwQD434","Arcade","Small Town Boy (Track By Track)","Duncan Laurence",2020-11-12,185146,74,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-09T02:31:13Z,"dutch pop",0.453,0.35,9,-11.639,0,0.0425,0.827,0.00122,0.144,0.279,72.017,3
2xlV2CuWgpPyE9e0GquKDN,"77BznF1Dr1k5KyEZ6Nn3jB","Someone To Stay","Revival","Vancouver Sleep Clinic",2017-04-07,254013,72,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-09T02:31:13Z,"indie folk,vapor pop",0.436,0.473,1,-7.24,1,0.0307,0.588,0.0000435,0.103,0.242,108.906,4
0vMI3AJPQMjytAu8XMWr65,"6QrQ7OrISRYIfS5mtacaw2","Feel Something","Feel Something","Jaymes Young",2017-06-23,217400,62,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-09T02:31:13Z,"indie poptimism,modern rock,pop",0.61,0.59,11,-7.325,0,0.0362,0.694,0.00000232,0.15,0.352,137.838,4
1Fid2jjqsHViMX6xNH70hE,"4Ly0KABsxlx4fNj63zJTrF","Atlantis","Tell Me It's Real (Expanded Edition)","Seafret",2016-01-29,229173,85,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-09T02:31:13Z,"folk-pop,pop",0.4,0.479,8,-7.989,0,0.0308,0.0529,0.00000214,0.115,0.213,166.159,4
51NFxnQvaosfDDutk0tams,"6qqNVTkY8uBg9cP3Jd7DAH","bellyache","Bellyache","Billie Eilish",2017-02-24,179172,77,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-09T02:31:13Z,"art pop,electropop,pop",0.695,0.573,4,-8.597,0,0.106,0.46,0.0734,0.482,0.408,99.939,4
30bqVoKjX479ab90a8Pafp,"2kCcBybjl3SAtIcwdWpUe3","Star Shopping","Star Shopping","Lil Peep",2015,142000,26,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-09T02:31:13Z,"emo rap,lgbtq+ hip hop",0.585,0.471,4,-9.934,0,0.0616,0.0967,0.0184,0.115,0.323,93.099,4
7qFtcljd0PZ5kJZos70YjT,"1ZwhhTSUPr7EBZHd1GjOT7","chance with you","SKY ON FIRE","mehro",2021-03-25,215515,67,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-09T02:31:24Z,"gen z singer-songwriter",0.562,0.494,4,-8.13,0,0.0278,0.864,0.0259,0.153,0.383,144.104,4
4xqrdfXkTW4T0RauPLv3WA,"4Uc8Dsxct0oMqx0P6i60ea","Heather","Kid Krow","Conan Gray",2020-03-20,198040,86,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-09T02:31:24Z,"bedroom pop,pop",0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,3
3hRV0jL3vUpRrcy398teAU,"6ltzsmQQbmdoHHbLZ4ZN25","The Night We Met","Strange Trails","Lord Huron",2015-04-06,208211,82,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-09T02:31:24Z,"stomp and holler",0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,3
5HBnF7URKI9yhVuTRcRFD9,"0repuWOrxA3wK6vdP99hoZ","Dolce Vita","Dolce Vita","Shab",2023-02-10,174171,51,spotify:user:7f1j4abfv0zmg2xw496yadvf2,2023-03-23T00:46:41Z,"",0.632,0.709,3,-5.18,0,0.173,0.139,0.00000875,0.127,0.671,192.05,4
