Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2IxfYyUQFZWoopvcfOmKnV,"3xeLXw1KYDFIZlod0XGHr1","Impressions","Impressions","Joseph Vaux",2021-04-16,163500,53,spotify:user:,2023-04-03T13:27:55Z,"",0.427,0.0108,4,-32.288,1,0.048,0.993,0.897,0.0878,0.419,57.486,5
5BBfQHJVWKxlVEccsELxDI,"4MCqLBL3gv1AadG3HzOOKy","Me Donner Un Essai","Me Donner Un Essai","Zander Shaelyn",2021-09-30,117423,54,spotify:user:,2023-04-03T13:27:55Z,"",0.416,0.0207,8,-32.266,1,0.0413,0.99,0.932,0.0981,0.195,118.822,4
5y2VQOhr2C26gGbxZfx9DT,"5kRWLaylwvVkBjDurxlnIm","Cavandoli","Cavandoli","Léon Branche",2022-02-25,158168,49,spotify:user:,2023-04-03T13:27:55Z,"",0.336,0.0514,0,-24.175,0,0.0417,0.993,0.944,0.111,0.0988,82.035,1
058YoEqihKwmd8ipTOEWse,"44OGVPM58fHybAAajAAHxk","Reverence","Reverence","Andrea Monet",2022-01-07,138000,52,spotify:user:,2023-04-03T13:27:55Z,"",0.495,0.0495,10,-29.144,1,0.0358,0.984,0.937,0.102,0.223,61.915,4
5mz01kqyV5Q02HRq0ITNQr,"3ZaOGDVy8OEsLOgdtI0Aay","Winter im Herzen","Winter im Herzen","Sander Berisha",2022-02-04,176400,49,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.484,0.0205,2,-27.805,0,0.0459,0.996,0.968,0.0996,0.0974,70.947,3
3TFkBg4Ykbemy3QeIztw70,"5DN5SSVJ3DYAnbyzARxe6D","Clear Day","Clear Day","Ima Rayner",2021-12-03,165000,54,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.372,0.0407,3,-29.75,1,0.0489,0.991,0.946,0.101,0.0564,81.931,3
1ZDPKU4OiLJoej4IFqOyHP,"3Th7uQxL5iOFrWHZ4GZIzP","Heather's Croft","Heather's Croft","Silje Mørk",2022-01-07,177041,48,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.382,0.0398,10,-22.625,1,0.0353,0.988,0.933,0.102,0.243,108.354,3
7J6nPXzpkCcAOdVgCkCNtM,"7p9jnrJ98pQ5CCOzhUt6wu","Früh","Früh","Franz Ewer",2021-12-10,127217,46,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.47,0.0633,1,-28.645,0,0.0411,0.979,0.968,0.108,0.129,104.15,5
0PDPU0FvLXuOWRHN0uOV7t,"1Lzqsd4iWBfVbx2AiRP3xu","Forever","Forever","Muriel Bardsley",2021-11-11,178500,44,spotify:user:,2023-04-03T13:27:55Z,"",0.324,0.0568,2,-26.134,1,0.0403,0.983,0.932,0.101,0.138,89.204,3
7xpf7Qnslkz8n7PH20N4mV,"77f8Kuq5BQB3otUyU9rz2P","L'automne est là","L'automne est là","Alcide St Pierre",2022-01-07,143500,46,spotify:user:,2023-04-03T13:27:55Z,"",0.47,0.0884,6,-26.904,0,0.036,0.985,0.915,0.108,0.199,99,3
4hHEz6u8xPXcTU4qmVNkpq,"6BXKYC9Iz51qNqjpAnu72f","Elevate","Elevate","Renato Luigi",2021-12-17,188500,51,spotify:user:,2023-04-03T13:27:55Z,"",0.199,0.0404,10,-32.952,0,0.0339,0.991,0.906,0.105,0.283,166.947,4
5hWiDRCRKtf8TDpoX1Idk4,"44OGVPM58fHybAAajAAHxk","Where Stars Are Born","Where Stars Are Born","Andrea Monet",2021-11-05,187347,53,spotify:user:,2023-04-03T13:27:55Z,"",0.475,0.0631,5,-27.611,1,0.0369,0.989,0.953,0.103,0.16,134.841,4
34RaFwlrqyE7uOMrrqVre2,"6pwT3ISnLQAt2TV3vzIyfC","Growing Old","Growing Old","Ezequiel Johnson",2021-12-03,126250,53,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.383,0.0191,5,-32.937,1,0.0455,0.993,0.976,0.133,0.422,119.226,4
4C7ZY0HRPVn9G5bgYAertD,"0M2jyp8P5yTxQcdPyCdDkM","Voyage á’louest","Voyage à'louest","Lo Mimieux",2022-01-14,175718,47,spotify:user:,2023-04-03T13:27:55Z,"background piano,focus",0.492,0.0144,1,-24.983,1,0.0603,0.99,0.951,0.106,0.535,75.528,3
05IVJHxixrLD0oVi63i6Fn,"5hnP6B3XX1yAvhQWHifkxx","Chalet High","Chalet High","Boone River",2022-02-25,159871,51,spotify:user:,2023-04-03T13:27:55Z,"",0.494,0.0255,5,-24.453,1,0.0375,0.98,0.943,0.108,0.22,93.41,4
3W5GfZBvDJQKovjdCww4pL,"6G62bUbzGc5W2y0yxeHEKj","Impuissance","Impuissance","Luisa Amogida",2021-12-10,123888,47,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.448,0.011,10,-26.821,1,0.0469,0.996,0.94,0.101,0.301,92.778,1
7EFwlg7IwnYdrfNCYCOGDd,"11nSedLZI37ACQ8UjQEzx1","Le crépuscule","Le crépuscule","Pascale Perrot",2021-12-30,130291,48,spotify:user:,2023-04-03T13:27:55Z,"",0.199,0.0153,6,-30.997,1,0.0459,0.995,0.891,0.105,0.165,75.403,4
6Y7GT4UuGkUFhYHxVLQ4bF,"41MsWLfnAsYZTlfNAllHa8","Ce Jour Là","Ce Jour Là","Eugène Arnaud",2021-10-29,168500,57,spotify:user:,2023-04-03T13:27:55Z,"",0.392,0.00607,10,-31.917,1,0.0479,0.995,0.891,0.11,0.422,59.807,4
6zkZvCIEpgUUgCz7qSK3Nc,"3Z6Wqjodzje8ZoJJgV71lj","Beauty Of You","Beauty Of You","Monir Bresegeut",2022-01-14,136909,48,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.494,0.04,7,-26.33,0,0.0425,0.98,0.934,0.107,0.225,123.157,4
1BMXuo67CPYuccFQO0r0v9,"5Cekx8y4a1ldk7upl3DTe3","Hymne d'été","Hymne d'été","Gael Motif",2021-08-30,134000,45,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.502,0.0151,5,-30.803,0,0.0445,0.989,0.957,0.125,0.258,91.148,3
6p8tAo2HjobS7Me75EJcBq,"183EuY975jD6CSCkAEPuP6","Homeward","Homeward","Bjarni Erlingursson",2021-12-10,151624,46,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.416,0.0472,1,-29.503,1,0.038,0.988,0.967,0.103,0.152,85.571,4
4s28L8kAdHZs0GfwnsYsZw,"6TjvSnmtFpeJvto4Ihzozz","Yellow Entropy","Yellow Entropy","Emilia Branco",2021-12-10,131777,47,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.424,0.0619,11,-24.759,1,0.0388,0.995,0.95,0.106,0.175,102.89,3
04SMi5SXZhiEg18r4q8sHN,"4fMFhhP8Sqi3WWiaoOm5QT","autumn breeze","autumn breeze","our distant worlds",2021-11-11,151000,43,spotify:user:,2023-04-03T13:27:55Z,"",0.361,0.0274,0,-28.427,1,0.0536,0.995,0.917,0.0934,0.144,66.719,3
6a29Wq1AQWAGVdJGwYDXJs,"5yf4zjHyDTrEX2STRfIV3C","Overcome","Overcome","Thad Caoimhe",2021-11-04,144404,45,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.486,0.0161,5,-32.073,1,0.0416,0.985,0.957,0.0975,0.278,122.491,4
4MiTIkXSAqWTkZlUvA5QJ2,"5u56NAhIzusR5Q8dfFpdtq","Subitum","Subitum","Nordiska Piano",2021-10-29,167000,45,spotify:user:,2023-04-03T13:27:55Z,"",0.402,0.0277,9,-29.765,0,0.042,0.963,0.942,0.0942,0.076,120.278,4
4GQ9KRA4zzD4JTYFqAdNnt,"1m0iaSvYDVKEUe4gkPXriQ","La Perte","La Perte","Verney Pépin",2021-09-10,121750,44,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.408,0.0686,0,-33.682,0,0.0444,0.995,0.956,0.119,0.546,132.445,4
7HqxTwva2cSMSbLDAEzaI5,"3js7EAaEd42YT5pAYfm5PD","Lumière Du Matin","Lumière Du Matin","Abelin Lagarde",2021-10-21,167142,50,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.3,0.013,3,-34.049,1,0.0358,0.99,0.929,0.114,0.208,90.631,4
63YGmJOvR3ARYmWmR5e0hz,"7KiohRn8uUjyrxcn8cfKxB","Two Steps Forward","Two Steps Forward","Benjamin Pirlo",2021-11-05,146000,43,spotify:user:,2023-04-03T13:27:55Z,"",0.427,0.0188,0,-26.621,1,0.0391,0.991,0.955,0.102,0.16,130.468,4
4xYztiOcXXOiC1TwTsXuY3,"2pLiht9WILwFOx7VoxQQJJ","Moving Slowly","Moving Slowly","Jacques Blanc",2021-11-05,119523,55,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.27,0.0229,5,-29.554,1,0.0363,0.994,0.911,0.0818,0.238,88.897,4
4b3x8mk3a6N9ccMIMdGLy1,"5uNm1FvRSh2IcPNDGQChtr","Evensong","All The Things We Could Know","Ben Crosland",2021-10-22,131666,46,spotify:user:,2023-04-03T13:27:55Z,"background piano,compositional ambient,neo-classical",0.464,0.0802,2,-26.387,1,0.0355,0.99,0.945,0.102,0.131,85.426,3
3oOUb7QryUQhLv2ZpLPSI8,"78lsXTokMcrytsGHc6jtf9","April Sun","April Sun","Pequeño Casero",2021-10-29,128000,41,spotify:user:,2023-04-03T13:27:55Z,"",0.418,0.0241,5,-26.504,0,0.0401,0.989,0.923,0.109,0.117,134.685,3
0i5RkqFU2XfihIcxTxG3h1,"7vwpKCVjqvSn8RVOhD38g9","Home full of solipsism","Home full of solipsism","Biba Dupont",2021-10-08,177882,54,spotify:user:,2023-04-03T13:27:55Z,"background piano,neo-classical,spanish electronic",0.479,0.0431,0,-28.446,1,0.0378,0.996,0.94,0.0914,0.172,95.694,3
0LOaCUBNsulgH8qEHH7Y4O,"4BBOdslZwXmnXLC4JUm3xg","Zadar","Zadar","Davorka Poljak",2021-09-03,123250,43,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.389,0.0814,5,-27.75,1,0.0466,0.994,0.927,0.106,0.512,140.637,4
7vMeKpR5hUoPo8nylUFO5x,"2TzK3jTz6ETUS8ElO97lHl","Fall In Grace","Resting Grounds","Chris DiGiorgio",2021-09-03,144250,46,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.33,0.0419,7,-29.018,0,0.0438,0.966,0.91,0.109,0.201,62.403,4
5vz0Vls8TbtlI58CHQrIpb,"4nmvmUQiWmoz5AsRoxW41b","Träumerei","Träumerei","Jørg Sorensen",2021-10-08,127250,61,spotify:user:,2023-04-03T13:27:55Z,"",0.515,0.048,1,-31.346,0,0.0408,0.989,0.935,0.1,0.0944,98.594,3
0XAHH61ykmd5UpOF7w7Ky8,"0xpi7Cnrj85a5mifMxgCfS","A Rose","A Rose","Natalee Marlowe",2021-10-03,147810,53,spotify:user:,2023-04-03T13:27:55Z,"",0.425,0.00745,0,-31.61,1,0.0421,0.993,0.936,0.117,0.242,78.951,4
5r0ag6p51d3VOF8rVaL09E,"4LsnrByAb2moZP6XcRHA8e","Seuls ensemble","Seuls ensemble","Jean-Marie Daviau",2021-09-17,131500,50,spotify:user:,2023-04-03T13:27:55Z,"",0.295,0.0223,10,-21.883,1,0.04,0.988,0.943,0.111,0.392,72.766,3
0rZYsX5OgshLXSj4zumlxx,"5kiKC3sVss9s7fjEa1HDLW","Maiestas","Maiestas","Keiko Ishida",2021-10-22,171452,50,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.498,0.0431,4,-25.72,1,0.0388,0.995,0.931,0.109,0.338,104.592,3
6d4hQC6SMrJQayOCwxffSn,"3ac7SLoq4Rbms8XZE0rdkA","Refreshing","Flourishing","Megan Wofford",2021-07-16,147817,50,spotify:user:,2023-04-03T13:27:55Z,"",0.334,0.00688,7,-32.456,1,0.043,0.995,0.939,0.0917,0.202,97.339,3
6fcBDcZTZVx1jJAED8KYv0,"6TjvSnmtFpeJvto4Ihzozz","Boundaries","Boundaries","Emilia Branco",2021-09-10,170566,49,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.419,0.0391,3,-28.006,1,0.0362,0.995,0.946,0.114,0.414,92.371,3
4xTvAj3iYFWOoeaErsNwbj,"1F24KoavEHiou99P9SlyBY","Wake with me","Wake with me","Brian Lyndon",2021-08-27,135647,53,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.277,0.00176,0,-43.303,1,0.0485,0.99,0.945,0.103,0.0795,110.541,4
3QqwaqJI54yCVhSHX94sQo,"7tQfGq1cmYQtZwNKs6Cq8b","Dulcian","Dulcian","Anders Schill Paulsen",2021-06-18,137645,45,spotify:user:,2023-04-03T13:27:55Z,"",0.486,0.0343,4,-27.467,1,0.0441,0.995,0.933,0.107,0.592,90.399,3
5CF6kdYN9s5x3Zps5hHPDZ,"7986zAExINQv5pQz94fBc3","Red Roses","Red Roses","Anderson Rivers",2021-08-30,114285,48,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.271,0.0185,8,-28.615,1,0.0433,0.993,0.922,0.101,0.116,125.408,4
2lMF3cGQbTOzELfwj4Ex3F,"4WdIA6FvazMuJOCReHzRN1","Still","Still","Frederiq",2021-12-17,151500,60,spotify:user:,2023-04-03T13:27:55Z,"instrumental lullaby",0.438,0.0358,1,-28.953,1,0.0344,0.987,0.93,0.0966,0.115,90.827,4
69cCYMgf3Hk9BzbYLmzY7V,"0AQEuRH3hzlAdn8eOzGJRl","Cavtat","Cavtat","Medéa Bokor",2021-09-24,119000,56,spotify:user:,2023-04-03T13:27:55Z,"",0.365,0.0282,1,-31.059,1,0.0373,0.993,0.937,0.116,0.466,86.109,3
1sJlo3mVGO7kcbEJRKfeKy,"3zRgmmYtwT4BURJ2sMTaAH","I Belong Here","I Belong Here","Aaron Robichaux",2021-06-01,133000,54,spotify:user:,2023-04-03T13:27:55Z,"",0.515,0.0306,2,-34.997,1,0.0662,0.996,0.952,0.092,0.364,62.057,4
2QClIsZ4xDAgmVSWQT9RRF,"1zIcfg9uUp5YjS9Bb1sEgc","Moving Forward","Moving Forward","Rikard From",2021-07-16,126434,40,spotify:user:,2023-04-03T13:27:55Z,"neo-classical",0.248,0.0173,0,-24.515,1,0.0417,0.995,0.936,0.0946,0.179,199.345,4
2q1y39ymy9HRdP8A0eVikn,"3J2sqtWaUCFmoVhS2ibEXC","Gently","Sapphire Sky","Odette Montano",2021-04-20,167374,47,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.361,0.0211,3,-29.807,1,0.0404,0.994,0.928,0.105,0.365,87.514,4
51egrQzlzHbpm6uv49eGRV,"37H3UX4jTV7ZjH5yL6l3Yl","Ja Mata","Oyasumi Nasai","Marlon Guild",2021-08-06,209578,47,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.383,0.0116,10,-37.203,1,0.0393,0.995,0.912,0.08,0.264,80.171,4
6YLD5UAaxYG9w4D7rI6PaQ,"57OZxCSUWvp2RgCCaz1AJh","Reggimi","Reggimi","Natalino Serafin",2021-06-18,157000,54,spotify:user:,2023-04-03T13:27:55Z,"",0.428,0.00354,0,-30.752,1,0.0457,0.994,0.94,0.114,0.345,55.059,3
3DHvdguXXEjrlZuileL4hi,"6crMzt5zC2uq4hxCLhWNd1","Cador","Cador","Domitila James",2021-03-16,149000,42,spotify:user:,2023-04-03T13:27:55Z,"",0.448,0.0128,2,-32.765,1,0.0581,0.995,0.926,0.0812,0.21,59.934,3
4x0UFoPofsiqTndmsZpG2h,"7peSX5RUOIXrawTG5Ax3Lv","die kleine Raupe","die kleine Raupe","Tristen Longfellow",2021-08-08,157984,44,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.474,0.0315,5,-29.749,1,0.0433,0.995,0.925,0.11,0.146,127.789,3
5ZzpqPQsDM5MaVhEGFzTtD,"4DXSD40PBK0g20FwbdMUON","Rêverie Lilas","Moonlight Improvisations","Leila Milki",2021-06-23,76582,45,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.363,0.185,8,-21.804,1,0.091,0.985,0.951,0.107,0.144,67.628,4
2J2YbfMi4b49wVRM0lA2Jt,"5VoUklN2MckOEW7KeF3H4P","Serre moi","Serre moi","Mainfred Arthur",2021-04-02,145750,48,spotify:user:,2023-04-03T13:27:55Z,"",0.23,0.0126,5,-28.746,1,0.0401,0.99,0.898,0.158,0.131,79.525,4
5WAuzGamm8rl9rY0ZxTZ5h,"6xz3TCYDzkXv1a1NtyxdpN","Radiant","Radiant","Carl Faber",2021-05-28,119619,46,spotify:user:,2023-04-03T13:27:55Z,"",0.475,0.0451,0,-27.516,1,0.0296,0.96,0.94,0.11,0.342,80.874,4
69ZVTxad3rNnwZPwMOk9yX,"3owpIJZNZCgXp7WLQJWObU","Tu me donne de la force","Tu me donne de la force","Jonathan Salmon",2021-06-11,136000,49,spotify:user:,2023-04-03T13:27:55Z,"",0.243,0.0246,7,-29.454,1,0.0396,0.992,0.875,0.113,0.214,168.098,4
322iMyBTTUhTCGRttDs6CY,"1Vzm8Hkynchj9tII4nklKk","Tournesol","Tournesol","Edie Chastain",2021-04-09,133719,45,spotify:user:,2023-04-03T13:27:55Z,"",0.386,0.0276,10,-30.585,1,0.0405,0.994,0.943,0.11,0.477,139.099,3
2z6wyjZZ5hIP7ef5qjW7kW,"4QfIvnMPiyUcI6mSTZc1mJ","Wait For Me","Wait For Me","Dawn Well",2021-05-13,120000,54,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.419,0.0142,7,-35.436,1,0.0291,0.991,0.936,0.0981,0.252,97.854,4
04uVxAxx6QvPQzfuLv5A6P,"6xKXSveUUJyAIZAOCnnSvS","Sans Toi","Sans Toi","Loane Tellier",2020-09-18,127820,50,spotify:user:,2023-04-03T13:27:55Z,"background piano",0.499,0.0188,0,-28.836,1,0.11,0.995,0.911,0.106,0.14,81.395,4
